ordo,ordo_date
"Ordonnance n° 2007-392 du 22 mars 2007 portant extension et adaptation en Polynésie française de la loi n° 91-647 du 10 juillet 1991 relative à l'aide juridique et extension et adaptation de l'aide juridictionnelle en matière pénale à Mayotte, dans les îles Wallis et Futuna et en Nouvelle-Calédonie.Vigueur","Ordonnance n° 2007-392 du 22 mars 2007 portant extension et adaptation en Polynésie française de la loi n° 91-647 du 10 juillet 1991 relative à l'aide juridique et extension et adaptation de l'aide juridictionnelle en matière pénale à Mayotte, dans les îles Wallis et Futuna et en Nouvelle-Calédonie.Vigueur"
Ordonnance n° 2007-42 du 11 janvier 2007 relative au recouvrement des créances de l'Etat et des communes résultant de mesures de lutte contre l'habitat insalubre ou dangereux.Vigueur,Ordonnance n° 2007-42 du 11 janvier 2007 relative au recouvrement des créances de l'Etat et des communes résultant de mesures de lutte contre l'habitat insalubre ou dangereux.Vigueur
"Ordonnance n° 2007-465 du 29 mars 2007 relative au personnel militaire, modifiant et complétant la partie législative du code de la défense et le code civil.Vigueur","Ordonnance n° 2007-465 du 29 mars 2007 relative au personnel militaire, modifiant et complétant la partie législative du code de la défense et le code civil.Vigueur"
Ordonnance n° 2007-544 du 12 avril 2007 relative aux marchés d'instruments financiersVigueur,Ordonnance n° 2007-544 du 12 avril 2007 relative aux marchés d'instruments financiersVigueur
"Ordonnance n° 2007-571 du 19 avril 2007 relative aux établissements de crédit, aux entreprises d'investissement et aux sociétés de crédit foncier.Vigueur","Ordonnance n° 2007-571 du 19 avril 2007 relative aux établissements de crédit, aux entreprises d'investissement et aux sociétés de crédit foncier.Vigueur"
Ordonnance n° 2007-613 du 26 avril 2007 portant diverses dispositions d'adaptation au droit communautaire dans le domaine du médicamentVigueur,Ordonnance n° 2007-613 du 26 avril 2007 portant diverses dispositions d'adaptation au droit communautaire dans le domaine du médicamentVigueur
"Ordonnance n° 2007-98 du 25 janvier 2007 relative à l'immigration et à l'intégration à Mayotte, dans les îles Wallis et Futuna, en Polynésie française et en Nouvelle-Calédonie.Vigueur","Ordonnance n° 2007-98 du 25 janvier 2007 relative à l'immigration et à l'intégration à Mayotte, dans les îles Wallis et Futuna, en Polynésie française et en Nouvelle-Calédonie.Vigueur"
Ordonnance n° 2008-1081 du 23 octobre 2008 réformant le cadre de la gestion d'actifs pour compte de tiersVigueur,Ordonnance n° 2008-1081 du 23 octobre 2008 réformant le cadre de la gestion d'actifs pour compte de tiersVigueur
Ordonnance n° 2008-1145 du 6 novembre 2008 relative aux actions de préférenceVigueur,Ordonnance n° 2008-1145 du 6 novembre 2008 relative aux actions de préférenceVigueur
Ordonnance n° 2008-1161 du 13 novembre 2008 portant modernisation de la régulation de la concurrenceVigueur,Ordonnance n° 2008-1161 du 13 novembre 2008 portant modernisation de la régulation de la concurrenceVigueur
"Ordonnance n° 2008-1233 du 28 novembre 2008 portant actualisation et adaptation du droit économique et financier applicable en Nouvelle-Calédonie, en Polynésie française et dans les îles Wallis et FutunaVigueur","Ordonnance n° 2008-1233 du 28 novembre 2008 portant actualisation et adaptation du droit économique et financier applicable en Nouvelle-Calédonie, en Polynésie française et dans les îles Wallis et FutunaVigueur"
"Ordonnance n° 2008-1271 du 5 décembre 2008 relative à la mise en place de codes de conduite et de conventions régissant les rapports entre les producteurs et les distributeurs, en matière de commercialisation d'instruments financiers, de produits d'épargne et d'assurance sur la vieVigueur","Ordonnance n° 2008-1271 du 5 décembre 2008 relative à la mise en place de codes de conduite et de conventions régissant les rapports entre les producteurs et les distributeurs, en matière de commercialisation d'instruments financiers, de produits d'épargne et d'assurance sur la vieVigueur"
Ordonnance n° 2008-1278 du 8 décembre 2008 transposant la directive 2006/43/ CE du 17 mai 2006 et relative aux commissaires aux comptesVigueur,Ordonnance n° 2008-1278 du 8 décembre 2008 transposant la directive 2006/43/ CE du 17 mai 2006 et relative aux commissaires aux comptesVigueur
Ordonnance n° 2008-1301 du 11 décembre 2008 relative aux brevets d'invention et aux marquesVigueur,Ordonnance n° 2008-1301 du 11 décembre 2008 relative aux brevets d'invention et aux marquesVigueur
Ordonnance n° 2008-1304 du 11 décembre 2008 modifiant la partie législative du code de l'éducationVigueur,Ordonnance n° 2008-1304 du 11 décembre 2008 modifiant la partie législative du code de l'éducationVigueur
Ordonnance n° 2008-1305 du 11 décembre 2008 modifiant la partie législative du code de la rechercheVigueur,Ordonnance n° 2008-1305 du 11 décembre 2008 modifiant la partie législative du code de la rechercheVigueur
"Ordonnance n° 2008-1339 du 18 décembre 2008 relative à l'extension et à l'adaptation en Nouvelle-Calédonie, en Polynésie française et à Wallis-et-Futuna de dispositions portant sur la protection des droits des personnes en matière de santéVigueur","Ordonnance n° 2008-1339 du 18 décembre 2008 relative à l'extension et à l'adaptation en Nouvelle-Calédonie, en Polynésie française et à Wallis-et-Futuna de dispositions portant sur la protection des droits des personnes en matière de santéVigueur"
Ordonnance n° 2008-1340 du 18 décembre 2008 relative au contrôle de la fabrication et du commerce des précurseurs de droguesVigueur,Ordonnance n° 2008-1340 du 18 décembre 2008 relative au contrôle de la fabrication et du commerce des précurseurs de droguesVigueur
Ordonnance n° 2008-1345 du 18 décembre 2008 portant réforme du droit des entreprises en difficultéVigueur,Ordonnance n° 2008-1345 du 18 décembre 2008 portant réforme du droit des entreprises en difficultéVigueur
Ordonnance n° 2008-156 du 22 février 2008 relative à la représentation de la Nouvelle-Calédonie au sein du conseil d'administration de l'Agence de développement de la culture kanakVigueur,Ordonnance n° 2008-156 du 22 février 2008 relative à la représentation de la Nouvelle-Calédonie au sein du conseil d'administration de l'Agence de développement de la culture kanakVigueur
Ordonnance n° 2008-205 du 27 février 2008 relative au droit du travail applicable à Saint-Barthélemy et à Saint-MartinVigueur,Ordonnance n° 2008-205 du 27 février 2008 relative au droit du travail applicable à Saint-Barthélemy et à Saint-MartinVigueur
Ordonnance n° 2008-480 du 22 mai 2008 transposant en matière de don de gamètes et d'assistance médicale à la procréation la directive 2004/23/ CE du Parlement européen et du Conseil du 31 mars 2004Vigueur,Ordonnance n° 2008-480 du 22 mai 2008 transposant en matière de don de gamètes et d'assistance médicale à la procréation la directive 2004/23/ CE du Parlement européen et du Conseil du 31 mars 2004Vigueur
Ordonnance n° 2008-507 du 30 mai 2008 portant transposition de la directive 2005/36/ CE du Parlement européen et du Conseil du 7 septembre 2005 relative à la reconnaissance des qualifications professionnellesAbrogé,Ordonnance n° 2008-507 du 30 mai 2008 portant transposition de la directive 2005/36/ CE du Parlement européen et du Conseil du 7 septembre 2005 relative à la reconnaissance des qualifications professionnellesAbrogé
Ordonnance n° 2008-527 du 5 juin 2008 relative à la mise en œuvre en Polynésie française et dans les îles Wallis et Futuna de la convention sur le commerce international des espèces de faune et de flore sauvages menacées d'extinction du 3 mars 1973Vigueur,Ordonnance n° 2008-527 du 5 juin 2008 relative à la mise en œuvre en Polynésie française et dans les îles Wallis et Futuna de la convention sur le commerce international des espèces de faune et de flore sauvages menacées d'extinction du 3 mars 1973Vigueur
Ordonnance n° 2008-556 du 13 juin 2008 transposant la directive 2005/68/ CE du Parlement européen et du Conseil du 16 novembre 2005 relative à la réassurance et réformant le cadre juridique des fonds communs de créancesVigueur,Ordonnance n° 2008-556 du 13 juin 2008 transposant la directive 2005/68/ CE du Parlement européen et du Conseil du 16 novembre 2005 relative à la réassurance et réformant le cadre juridique des fonds communs de créancesVigueur
Ordonnance n° 2008-697 du 11 juillet 2008 relative à l'application à Saint-Pierre-et-Miquelon de la loi n° 2005-882 du 2 août 2005 en faveur des petites et moyennes entreprises et réformant la chambre interprofessionnelle de Saint-Pierre-et-MiquelonVigueur,Ordonnance n° 2008-697 du 11 juillet 2008 relative à l'application à Saint-Pierre-et-Miquelon de la loi n° 2005-882 du 2 août 2005 en faveur des petites et moyennes entreprises et réformant la chambre interprofessionnelle de Saint-Pierre-et-MiquelonVigueur
Ordonnance n° 2008-698 du 11 juillet 2008 relative à l'application du code monétaire et financier et du code des assurances à Saint-Barthélemy et à Saint-MartinVigueur,Ordonnance n° 2008-698 du 11 juillet 2008 relative à l'application du code monétaire et financier et du code des assurances à Saint-Barthélemy et à Saint-MartinVigueur
Ordonnance n° 2008-717 du 17 juillet 2008 portant sur les dispositions pénales relatives à certains produits de santéVigueur,Ordonnance n° 2008-717 du 17 juillet 2008 portant sur les dispositions pénales relatives à certains produits de santéVigueur
Ordonnance n° 2008-727 du 24 juillet 2008 portant extension et adaptation de la loi n° 2007-1199 du 10 août 2007 relative aux libertés et responsabilités des universités en Nouvelle-Calédonie et en Polynésie françaiseVigueur,Ordonnance n° 2008-727 du 24 juillet 2008 portant extension et adaptation de la loi n° 2007-1199 du 10 août 2007 relative aux libertés et responsabilités des universités en Nouvelle-Calédonie et en Polynésie françaiseVigueur
Ordonnance n° 2008-728 du 24 juillet 2008 portant adaptation des dispositions du code de l'éducation relatives à l'enseignement supérieur dans les îles Wallis et FutunaVigueur,Ordonnance n° 2008-728 du 24 juillet 2008 portant adaptation des dispositions du code de l'éducation relatives à l'enseignement supérieur dans les îles Wallis et FutunaVigueur
Ordonnance n° 2008-810 du 22 août 2008 complétant la transposition de la directive 2001/95/ CE du 3 décembre 2001 relative à la sécurité générale des produitsVigueur,Ordonnance n° 2008-810 du 22 août 2008 complétant la transposition de la directive 2001/95/ CE du 3 décembre 2001 relative à la sécurité générale des produitsVigueur
"Ordonnance n° 2008-811 du 22 août 2008 relative aux contrôles de conformité portant sur les aliments pour animaux, les denrées alimentaires d'origine non animale et les fruits et légumes frais, en provenance des pays tiers à la Communauté européenneVigueur","Ordonnance n° 2008-811 du 22 août 2008 relative aux contrôles de conformité portant sur les aliments pour animaux, les denrées alimentaires d'origine non animale et les fruits et légumes frais, en provenance des pays tiers à la Communauté européenneVigueur"
Ordonnance n° 2008-858 du 28 août 2008 portant diverses dispositions d'adaptation du droit de l'outre-merVigueur,Ordonnance n° 2008-858 du 28 août 2008 portant diverses dispositions d'adaptation du droit de l'outre-merVigueur
