law,frlaw_date
LOI no 2013-1116 du 6 décembre 2013 portant application de l'article 11 de la Constitution (1)Vigueur,LOI no 2013-1116 du 6 décembre 2013 portant application de l'article 11 de la Constitution (1)Vigueur
LOI no 2013-1117 du 6 décembre 2013 relative à la lutte contre la fraude fiscale et la grande délinquance économique et financière (1)Vigueur,LOI no 2013-1117 du 6 décembre 2013 relative à la lutte contre la fraude fiscale et la grande délinquance économique et financière (1)Vigueur
LOI no 2013-1118 du 6 décembre 2013 autorisant l'expérimentation des maisons de naissance (1)Vigueur,LOI no 2013-1118 du 6 décembre 2013 autorisant l'expérimentation des maisons de naissance (1)Vigueur
"LOI no 2013-1159 du 16 décembre 2013 transposant la directive 2013/1/UE du Conseil, du 20 décembre 2012, modifiant la directive 93/109/CE en ce qui concerne certaines modalités de l'exercice du droit d'éligibilité aux élections au Parlement européen pour les citoyens de l'Union résidant dans un Etat membre dont ils ne sont pas ressortissants (1)Vigueur","LOI no 2013-1159 du 16 décembre 2013 transposant la directive 2013/1/UE du Conseil, du 20 décembre 2012, modifiant la directive 93/109/CE en ce qui concerne certaines modalités de l'exercice du droit d'éligibilité aux élections au Parlement européen pour les citoyens de l'Union résidant dans un Etat membre dont ils ne sont pas ressortissants (1)Vigueur"
LOI no 2013-1168 du 18 décembre 2013 relative à la programmation militaire pour les années 2014 à 2019 et portant diverses dispositions concernant la défense et la sécurité nationale (1)Vigueur,LOI no 2013-1168 du 18 décembre 2013 relative à la programmation militaire pour les années 2014 à 2019 et portant diverses dispositions concernant la défense et la sécurité nationale (1)Vigueur
LOI no 2013-1203 du 23 décembre 2013 de financement de la sécurité sociale pour 2014 (1)Vigueur,LOI no 2013-1203 du 23 décembre 2013 de financement de la sécurité sociale pour 2014 (1)Vigueur
LOI no 2013-1229 du 27 décembre 2013 relative aux missions de l'Etablissement national des produits agricoles et de la pêche maritime (1)Vigueur,LOI no 2013-1229 du 27 décembre 2013 relative aux missions de l'Etablissement national des produits agricoles et de la pêche maritime (1)Vigueur
LOI no 2013-1278 du 29 décembre 2013 de finances pour 2014 (1)Vigueur,LOI no 2013-1278 du 29 décembre 2013 de finances pour 2014 (1)Vigueur
LOI no 2013-1279 du 29 décembre 2013 de finances rectificative pour 2013 (1)Vigueur,LOI no 2013-1279 du 29 décembre 2013 de finances rectificative pour 2013 (1)Vigueur
LOI no 2013-185 du 1er mars 2013 portant création du contrat de génération (1)Vigueur,LOI no 2013-185 du 1er mars 2013 portant création du contrat de génération (1)Vigueur
LOI no 2013-312 du 15 avril 2013 visant à préparer la transition vers un système énergétique sobre et portant diverses dispositions sur la tarification de l'eau et sur les éoliennes (1)Vigueur,LOI no 2013-312 du 15 avril 2013 visant à préparer la transition vers un système énergétique sobre et portant diverses dispositions sur la tarification de l'eau et sur les éoliennes (1)Vigueur
LOI no 2013-316 du 16 avril 2013 relative à l'indépendance de l'expertise en matière de santé et d'environnement et à la protection des lanceurs d'alerte (1)Vigueur,LOI no 2013-316 du 16 avril 2013 relative à l'indépendance de l'expertise en matière de santé et d'environnement et à la protection des lanceurs d'alerte (1)Vigueur
LOI no 2013-337 du 23 avril 2013 prorogeant jusqu'au 31 décembre 2013 le régime social du bonus exceptionnel outre-mer (1)Vigueur,LOI no 2013-337 du 23 avril 2013 prorogeant jusqu'au 31 décembre 2013 le régime social du bonus exceptionnel outre-mer (1)Vigueur
LOI no 2013-343 du 24 avril 2013 renforçant l'information des voyageurs lors de la commercialisation de titres de transport sur les compagnies aériennes figurant sur la liste noire de l'Union européenne (1)Vigueur,LOI no 2013-343 du 24 avril 2013 renforçant l'information des voyageurs lors de la commercialisation de titres de transport sur les compagnies aériennes figurant sur la liste noire de l'Union européenne (1)Vigueur
LOI no 2013-344 du 24 avril 2013 relative à la prorogation du mécanisme de l'éco-participation répercutée à l'identique et affichée pour les équipements électriques et électroniques ménagers (1)Vigueur,LOI no 2013-344 du 24 avril 2013 relative à la prorogation du mécanisme de l'éco-participation répercutée à l'identique et affichée pour les équipements électriques et électroniques ménagers (1)Vigueur
"LOI no 2013-403 du 17 mai 2013 relative à l'élection des conseillers départementaux, des conseillers municipaux et des conseillers communautaires, et modifiant le calendrier électoral (1)Vigueur","LOI no 2013-403 du 17 mai 2013 relative à l'élection des conseillers départementaux, des conseillers municipaux et des conseillers communautaires, et modifiant le calendrier électoral (1)Vigueur"
LOI no 2013-404 du 17 mai 2013 ouvrant le mariage aux couples de personnes de même sexe (1)Vigueur,LOI no 2013-404 du 17 mai 2013 ouvrant le mariage aux couples de personnes de même sexe (1)Vigueur
LOI no 2013-428 du 27 mai 2013 modernisant le régime des sections de commune (1)Vigueur,LOI no 2013-428 du 27 mai 2013 modernisant le régime des sections de commune (1)Vigueur
LOI no 2013-431 du 28 mai 2013 portant diverses dispositions en matière d'infrastructures et de services de transports (1)Vigueur,LOI no 2013-431 du 28 mai 2013 portant diverses dispositions en matière d'infrastructures et de services de transports (1)Vigueur
LOI no 2013-442 du 30 mai 2013 portant réforme de la biologie médicale (1)Vigueur,LOI no 2013-442 du 30 mai 2013 portant réforme de la biologie médicale (1)Vigueur
LOI no 2013-453 du 3 juin 2013 visant à garantir la qualité de l'offre alimentaire en outre-mer (1)Vigueur,LOI no 2013-453 du 3 juin 2013 visant à garantir la qualité de l'offre alimentaire en outre-mer (1)Vigueur
LOI no 2013-498 du 13 juin 2013 portant prorogation du mandat des membres de l'Assemblée des Français de l'étranger (1)Vigueur,LOI no 2013-498 du 13 juin 2013 portant prorogation du mandat des membres de l'Assemblée des Français de l'étranger (1)Vigueur
LOI no 2013-504 du 14 juin 2013 relative à la sécurisation de l'emploi (1)Vigueur,LOI no 2013-504 du 14 juin 2013 relative à la sécurisation de l'emploi (1)Vigueur
LOI no 2013-561 du 28 juin 2013 portant déblocage exceptionnel de la participation et de l'intéressement Vigueur,LOI no 2013-561 du 28 juin 2013 portant déblocage exceptionnel de la participation et de l'intéressement Vigueur
LOI no 2013-569 du 1er juillet 2013 habilitant le Gouvernement à adopter des mesures de nature législative pour accélérer les projets de construction (1)Vigueur,LOI no 2013-569 du 1er juillet 2013 habilitant le Gouvernement à adopter des mesures de nature législative pour accélérer les projets de construction (1)Vigueur
LOI no 2013-595 du 8 juillet 2013 d'orientation et de programmation pour la refondation de l'école de la République (1)Vigueur,LOI no 2013-595 du 8 juillet 2013 d'orientation et de programmation pour la refondation de l'école de la République (1)Vigueur
LOI no 2013-61 du 18 janvier 2013 relative à la mobilisation du foncier public en faveur du logement et au renforcement des obligations de production de logement social (1)Vigueur,LOI no 2013-61 du 18 janvier 2013 relative à la mobilisation du foncier public en faveur du logement et au renforcement des obligations de production de logement social (1)Vigueur
LOI no 2013-619 du 16 juillet 2013 portant diverses dispositions d'adaptation au droit de l'Union européenne dans le domaine du développement durable (1)Vigueur,LOI no 2013-619 du 16 juillet 2013 portant diverses dispositions d'adaptation au droit de l'Union européenne dans le domaine du développement durable (1)Vigueur
LOI no 2013-642 du 19 juillet 2013 relative à l'instauration du 27 mai comme journée nationale de la Résistance (1)Vigueur,LOI no 2013-642 du 19 juillet 2013 relative à l'instauration du 27 mai comme journée nationale de la Résistance (1)Vigueur
LOI no 2013-659 du 22 juillet 2013 relative à la représentation des Français établis hors de France (1)Vigueur,LOI no 2013-659 du 22 juillet 2013 relative à la représentation des Français établis hors de France (1)Vigueur
LOI no 2013-660 du 22 juillet 2013 relative à l'enseignement supérieur et à la recherche (1)Vigueur,LOI no 2013-660 du 22 juillet 2013 relative à l'enseignement supérieur et à la recherche (1)Vigueur
LOI no 2013-669 du 25 juillet 2013 relative aux attributions du garde des sceaux et des magistrats du ministère public en matière de politique pénale et de mise en œuvre de l'action publique (1)Vigueur,LOI no 2013-669 du 25 juillet 2013 relative aux attributions du garde des sceaux et des magistrats du ministère public en matière de politique pénale et de mise en œuvre de l'action publique (1)Vigueur
LOI no 2013-672 du 26 juillet 2013 de séparation et de régulation des activités bancaires (1)Vigueur,LOI no 2013-672 du 26 juillet 2013 de séparation et de régulation des activités bancaires (1)Vigueur
LOI no 2013-673 du 26 juillet 2013 relative à l'arrêté d'admission en qualité de pupille de l'Etat (1)Vigueur,LOI no 2013-673 du 26 juillet 2013 relative à l'arrêté d'admission en qualité de pupille de l'Etat (1)Vigueur
LOI no 2013-702 du 2 août 2013 relative à l'élection des sénateurs (1)Vigueur,LOI no 2013-702 du 2 août 2013 relative à l'élection des sénateurs (1)Vigueur
LOI no 2013-711 du 5 août 2013 portant diverses dispositions d'adaptation dans le domaine de la justice en application du droit de l'Union européenne et des engagements internationaux de la France (1)Vigueur,LOI no 2013-711 du 5 août 2013 portant diverses dispositions d'adaptation dans le domaine de la justice en application du droit de l'Union européenne et des engagements internationaux de la France (1)Vigueur
LOI no 2013-712 du 5 août 2013 de règlement du budget et d'approbation des comptes de l'année 2012 (1)Vigueur,LOI no 2013-712 du 5 août 2013 de règlement du budget et d'approbation des comptes de l'année 2012 (1)Vigueur
LOI no 2013-713 du 5 août 2013 fixant le nombre et la répartition des sièges de conseiller de Paris (1)Vigueur,LOI no 2013-713 du 5 août 2013 fixant le nombre et la répartition des sièges de conseiller de Paris (1)Vigueur
LOI no 2013-715 du 6 août 2013 tendant à modifier la loi no 2011-814 du 7 juillet 2011 relative à la bioéthique en autorisant sous certaines conditions la recherche sur l'embryon et les cellules souches embryonnaires (1)Vigueur,LOI no 2013-715 du 6 août 2013 tendant à modifier la loi no 2011-814 du 7 juillet 2011 relative à la bioéthique en autorisant sous certaines conditions la recherche sur l'embryon et les cellules souches embryonnaires (1)Vigueur
LOI no 2013-869 du 27 septembre 2013 modifiant certaines dispositions issues de la loi no 2011-803 du 5 juillet 2011 relative aux droits et à la protection des personnes faisant l'objet de soins psychiatriques et aux modalités de leur prise en charge (1)Vigueur,LOI no 2013-869 du 27 septembre 2013 modifiant certaines dispositions issues de la loi no 2011-803 du 5 juillet 2011 relative aux droits et à la protection des personnes faisant l'objet de soins psychiatriques et aux modalités de leur prise en charge (1)Vigueur
LOI no 2013-907 du 11 octobre 2013 relative à la transparence de la vie publique (1)Vigueur,LOI no 2013-907 du 11 octobre 2013 relative à la transparence de la vie publique (1)Vigueur
LOI no 2013-921 du 17 octobre 2013 portant création d'un Conseil national d'évaluation des normes applicables aux collectivités territoriales et à leurs établissements publics (1)Vigueur,LOI no 2013-921 du 17 octobre 2013 portant création d'un Conseil national d'évaluation des normes applicables aux collectivités territoriales et à leurs établissements publics (1)Vigueur
"LOI no 2013-922 du 17 octobre 2013 visant à prolonger la durée de vie des agences pour la mise en valeur des espaces urbains de la zone dite des cinquante pas géométriques et à faciliter la reconstitution des titres de propriété en Guadeloupe, en Guyane, en Martinique, à La Réunion, à Mayotte et à Saint-Martin (1)Vigueur","LOI no 2013-922 du 17 octobre 2013 visant à prolonger la durée de vie des agences pour la mise en valeur des espaces urbains de la zone dite des cinquante pas géométriques et à faciliter la reconstitution des titres de propriété en Guadeloupe, en Guyane, en Martinique, à La Réunion, à Mayotte et à Saint-Martin (1)Vigueur"
LOI no 2014-1 du 2 janvier 2014 habilitant le Gouvernement à simplifier et sécuriser la vie des entreprises (1)Vigueur,LOI no 2014-1 du 2 janvier 2014 habilitant le Gouvernement à simplifier et sécuriser la vie des entreprises (1)Vigueur
LOI no 2014-110 du 6 février 2014 visant à mieux encadrer l'utilisation des produits phytosanitaires sur le territoire national (1)Vigueur,LOI no 2014-110 du 6 février 2014 visant à mieux encadrer l'utilisation des produits phytosanitaires sur le territoire national (1)Vigueur
