law,date_law
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 192/2001 pentru ratificarea Protocolului referitor la definirea noţiunii de ""produse originare"" şi metodele de cooperare administrativă, anexă la Acordul european instituind o asociere între România, pe de o parte, şi Comunităţile Europene şi statele membre ale acestora, pe de altă parte",151/08.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 11/2002 pentru ratificarea Memorandumului de finanţare convenit între Guvernul României şi Comisia Europeană privind grantul acordat în cadrul Instrumentului pentru Politici Structurale de Preaderare pentru proiectul ""Asistenţă în vederea organizării comitetelor de monitorizare ISPA în România"", semnat la Bruxelles la 16 iulie 2001 şi la Bucureşti la 10 octombrie 2001",152/08.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 26/2002 pentru ratificarea amendamentelor convenite între Guvernul României şi Comisia Europeană, prin schimb de scrisori semnate la Bucureşti la 17 octombrie 2001 şi la Bruxelles la 11 decembrie 2001, la Memorandumul de finanţare convenit între Guvernul României şi Comisia Europeană privind asistenţa financiară nerambursabilă acordată prin Instrumentul pentru Politici Structurale de Preaderare pentru măsura ""Extinderea Staţiei de epurare a apelor uzate Dănuţoni - etapa de tratare biologică, Valea Jiului, România"", semnat la Bruxelles la 22 decembrie 2000 şi la Bucureşti la 13 mai 2001",153/08.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 8/2002 pentru ratificarea Memorandumului de finanţare convenit între Guvernul României şi Comisia Europeană privind asistenţa financiară nerambursabilă acordată prin Instrumentul pentru Politici Structurale de Preaderare pentru măsura ""Reabilitarea reţelei de canalizare şi a staţiei de epurare a apelor uzate în Focşani, România"", semnat la Bruxelles la 20 august 2001 şi la Bucureşti la 10 octombrie 2001",154/08.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 23/2002 pentru ratificarea Memorandumului de finanţare convenit între Guvernul României şi Comisia Europeană privind asistenţa financiară nerambursabilă acordată prin Instrumentul pentru Politici Structurale de Preaderare pentru măsura ""Construirea variantei de ocolire a oraşului Sibiu la standarde de autostradă, pe Coridorul de transport european nr. IV, România"", semnat la Bruxelles la 20 august 2001 şi la Bucureşti la 10 octombrie 2001",155/08.04.2002
LEGE pentru aprobarea Ordonanţei Guvernului nr. 2/2000 privind organizarea activităţii de expertiză tehnică judiciară şi extrajudiciară,156/08.04.2002
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 191/2001 pentru completarea art. 3 din Ordonanţa Guvernului nr. 126/2000 privind continuarea realizării Unităţii 2 din cadrul obiectivului de investiţii ""Centrala Nuclearoelectrică Cernavodă - 5 x 700 MW""",157/10.04.2002
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 63/2000 privind modificarea şi completarea Legii nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului, modificarea Legii nr. 69/1992 pentru alegerea Preşedintelui României şi modificarea şi completarea Legii nr. 70/1991 privind alegerile locale",158/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 129/2000 privind modificarea Legii nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului şi a Legii nr. 69/1992 pentru alegerea Preşedintelui României,159/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 140/2000 privind modificarea şi completarea Legii nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului şi a Legii nr. 69/1992 pentru alegerea Preşedintelui României,160/10.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 28/2000 pentru modificarea şi completarea Legii nr. 70/1991 privind alegerile locale,161/10.04.2002
LEGE privind respingerea Ordonanţei Guvernului nr. 116/1999 pentru modificarea şi completarea Legii serviciilor poştale nr. 83/1996,162/10.04.2002
LEGE pentru modificarea lit. a) din alin. (1) al art. 5 din Legea nr. 117/1999 privind taxele extrajudiciare de timbru,163/10.04.2002
LEGE pentru respingerea Ordonanţei Guvernului nr. 22/2000 privind îmbunătăţirea modului de funcţionare a comisiilor de specialitate constituite pe lângă Ministerul Culturii,164/10.04.2002
"LEGE pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 43/1999 privind autorizarea Fondului Proprietăţii de Stat de a contragaranta o scrisoare de garanţie ce se va elibera de către Banca Agricolă - S.A. pentru garantarea împrumutului de 100.000 tone de cereale, acordat Societăţii Comerciale ""Comtim"" - S.A. Timişoara de către Administraţia Naţională a Rezervelor de Stat",165/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 108/2001 privind exploataţiile agricole,166/10.04.2002
"LEGE pentru modificarea şi completarea Legii nr. 44/1994 privind veteranii de război, precum şi unele drepturi ale invalizilor şi văduvelor de război",167/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 185/2001 privind unele măsuri de administrare şi gestionare a rezervei de mobilizare,168/10.04.2002
"LEGE privind modificarea şi completarea Codului penal, a Codului de procedură penală şi a unor legi speciale",169/10.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 72/2001 pentru modificarea şi completarea art. 28 din Legea nr. 70/1991 privind alegerile locale,170/10.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 165/2000 pentru completarea art. 5 din Legea nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului,171/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 212/2000 privind modificarea şi completarea Legii nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului,172/10.04.2002
"LEGE pentru modificarea art. 21 alin. (7) din Legea nr. 53/1991 privind indemnizaţiile şi celelalte drepturi ale senatorilor şi deputaţilor, precum şi salarizarea personalului din aparatul Parlamentului României, republicată",173/10.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 142/2001 pentru modificarea şi completarea Ordonanţei Guvernului nr. 23/1998 privind finanţarea şi din alte surse decât bugetul de stat a unor activităţi specifice de administrare a rezervelor de stat,174/10.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 154/2000 privind modificarea şi completarea Legii nr. 68/1992 pentru alegerea Camerei Deputaţilor şi a Senatului şi modificarea Legii nr. 69/1992 pentru alegerea Preşedintelui României,175/10.04.2002
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 112/1998 privind restituirea unor bunuri imobile care au aparţinut comunităţilor (organizaţii, culte religioase) minorităţilor naţionale din România",176/11.04.2002
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 144/2001 privind îndeplinirea de către cetăţenii români, la ieşirea din ţară, a condiţiilor de intrare în statele membre ale Uniunii Europene şi în alte state",177/11.04.2002
LEGE privind abrogarea art. 71 din Decretul nr. 177/1948 pentru regimul general al cultelor religioase,178/11.04.2002
LEGE privind aprobarea Ordonanţei Guvernului nr. 111/1998 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 21/1997 privind restituirea unor bunuri imobile care au aparţinut comunităţilor evreieşti din România,179/11.04.2002
LEGE pentru aprobarea Ordonanţei Guvernului nr. 2/2001 privind regimul juridic al contravenţiilor,180/11.04.2002
LEGE pentru modificarea şi completarea Legii nr. 35/1997 privind organizarea şi funcţionarea instituţiei Avocatul Poporului,181/12.04.2002
LEGE privind protecţia informaţiilor clasificate,182/12.04.2002
"LEGE pentru acceptarea amendamentului adoptat de Adunarea Generală a Organizaţiei Naţiunilor Unite, prin Rezoluţia 50/155 din 21 decembrie 1995, la Convenţia Naţiunilor Unite cu privire la drepturile copilului, adoptată la New York la 20 noiembrie 1989, ratificată prin Legea nr. 18/1990",183/16.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 9/2002 pentru ratificarea Memorandumului de finanţare convenit între Guvernul României şi Comisia Europeană privind asistenţa financiară nerambursabilă acordată prin Instrumentul pentru Politici Structurale de Preaderare pentru măsura ""Reabilitarea reţelei de canalizare şi a staţiei de epurare a apelor uzate în Oradea, România"", semnat la Bruxelles la 20 august 2001 şi la Bucureşti la 10 octombrie 2001",184/16.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 10/2002 pentru ratificarea Memorandumului de finanţare convenit între Guvernul României şi Comisia Europeană privind asistenţa financiară nerambursabilă acordată prin Instrumentul pentru Politici Structurale de Preaderare pentru măsura ""Reabilitarea şi modernizarea sistemului de alimentare cu apă potabilă şi a reţelei de canalizare din municipiul Cluj-Napoca, România"", semnat la Bruxelles la 31 mai 2001 şi la Bucureşti la 10 octombrie 2001",185/16.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 160/2001 pentru completarea art. 4 din Legea nr. 118/1996 privind constituirea şi utilizarea Fondului special al drumurilor publice,186/16.04.2002
LEGE pentru aprobarea Ordonanţei Guvernului nr. 67/1999 privind destinaţia sumelor încasate din amenzile cu caracter administrativ aplicate de procurori,187/16.04.2002
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Guvernul Republicii Polone privind colaborarea în combaterea criminalităţii organizate, a terorismului şi a altor categorii de infracţiuni, semnat la Varşovia la 11 iulie 2001",188/16.04.2002
LEGE privind respingerea Ordonanţei Guvernului nr. 132/2000 pentru modificarea şi completarea Ordonanţei Guvernului nr. 43/1997 privind regimul drumurilor,189/16.04.2002
LEGE privind aprobarea Ordonanţei Guvernului nr. 1/2002 pentru prorogarea termenului prevăzut la art. 25 alin. (1) din Ordonanţa Guvernului nr. 25/1995 privind reglementarea organizării şi finanţării activităţii de cercetare-dezvoltare,190/16.04.2002
LEGEA grădinilor zoologice şi acvariilor publice,191/16.04.2002
LEGE privind scutirea de la plata drepturilor de import a bunurilor provenite sau finanţate direct din fonduri nerambursabile NATO,192/16.04.2002
LEGE pentru respingerea Ordonanţei Guvernului nr. 75/1999 privind constituirea Fondului special de susţinere a învăţământului de stat,193/16.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 193/2001 pentru modificarea art. 43 alin. (1) din Legea audiovizualului nr. 48/1992,194/16.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 195/2001 privind asigurarea unor fonduri pentru finanţarea construcţiei de locuinţe pentru tineret şi săli de sport,195/16.04.2002
LEGE pentru aprobarea Ordonanţei Guvernului nr. 74/2001 privind abilitarea Ministerului de Interne de a angaja şi presta servicii,196/16.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 6/2002 pentru completarea Legii nr. 416/2001 privind venitul minim garantat,197/16.04.2002
LEGE pentru aprobarea Ordonanţei Guvernului nr. 71/2001 privind organizarea şi exercitarea activităţii de consultanţă fiscală,198/16.04.2002
"LEGE pentru modificarea art. 2 din Ordonanţa de urgenţă a Guvernului nr. 9/2001 privind unele măsuri în domeniile culturii şi artei, cultelor, cinematografiei şi dreptului de autor",199/16.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 97/2000 privind organizaţiile cooperatiste de credit,200/16.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 115/1999 privind unele măsuri de restructurare financiară a Băncii Române de Comerţ Exterior (Bancorex) - S.A.,201/16.04.2002
LEGE privind egalitatea de şanse între femei şi bărbaţi,202/19.04.2002
LEGE pentru modificarea şi completarea Legii nr. 64/1991 privind brevetele de invenţie,203/19.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 60/1998 pentru modificarea art. 1 alin. 1 din Legea nr. 51/1993 privind acordarea unor drepturi magistraţilor care au fost înlăturaţi din justiţie pentru considerente politice în perioada anilor 1945-1952,204/19.04.2002
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 36/2001 privind regimul preţurilor şi tarifelor reglementate, care se stabilesc cu avizul Oficiului Concurenţei",205/19.04.2002
LEGE pentru respingerea Ordonanţei Guvernului nr. 73/1999 privind impozitul pe venit,206/19.04.2002
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 77/2001 pentru modificarea art. 59 din Ordonanţa Guvernului nr. 73/1999 privind impozitul pe venit,207/19.04.2002
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 87/2000 pentru modificarea şi completarea Ordonanţei Guvernului nr. 73/1999 privind impozitul pe venit,208/19.04.2002
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 94/2001 pentru completarea art. 6 din Ordonanţa Guvernului nr. 73/1999 privind impozitul pe venit,209/19.04.2002
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 235/2000 pentru completarea art. 32 din Ordonanţa Guvernului nr. 73/1999 privind impozitul pe venit,210/19.04.2002
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 222/2000 pentru modificarea art. 82 din Ordonanţa Guvernului nr. 11/1996 privind executarea creanţelor bugetare,211/19.04.2002
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 60/2001 privind achiziţiile publice,212/19.04.2002
"LEGE privind aprobarea Ordonanţei Guvernului nr. 124/2000 pentru completarea cadrului juridic privind dreptul de autor şi drepturile conexe, prin adoptarea de măsuri pentru combaterea pirateriei în domeniile audio şi video, precum şi a programelor pentru calculator",213/19.04.2002
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 49/2000 privind regimul de obţinere, testare, utilizare şi comercializare a organismelor modificate genetic prin tehnicile biotehnologiei moderne, precum şi a produselor rezultate din acestea",214/19.04.2002
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 1/2002 pentru completarea art. 6 din Legea nr. 268/2001 privind privatizarea societăţilor comerciale ce deţin în administrare terenuri proprietate publică şi privată a statului cu destinaţie agricolă şi înfiinţarea Agenţiei Domeniilor Statului,215/23.04.2002
