"ORDONANŢĂ nr.14 din 12 august     2019 pentru modificarea şi completarea Ordonanţei Guvernului nr. 29/2015 privind gestionarea şi utilizarea fondurilor externe nerambursabile şi a cofinanţării publice naţionale, pentru obiectivul ""Cooperare teritorială europeană"", în perioada 2014-2020",[<b>Ordonanţă nr.14 din 12 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.15 din 21 august     2019 pentru reglementarea unor măsuri fiscal bugetare,[<b>Ordonanţă nr.15 din 21 august     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.16 din 21 august     2019 pentru modificarea art. 1 alin. (1) lit. c) din Ordonanţa de urgenţă a Guvernului nr. 95/1999 cu privire la valorificarea bunurilor scoase din funcţiune, aflate în administrarea instituţiilor publice de apărare, ordine publică şi siguranţă naţională",[<b>Ordonanţă nr.16 din 21 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.17 din 21 august     2019 pentru modificarea pct. 1 din anexa la Legea nr. 196/2002 pentru aprobarea Ordonanţei Guvernului nr. 74/2001 privind abilitarea Ministerului Afacerilor Interne de a angaja şi presta servicii,[<b>Ordonanţă nr.17 din 21 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.18 din 21 august     2019 privind prorogarea termenului prevăzut la art. II din Legea nr. 163/2016 pentru modificarea şi completarea Legii nr. 10/1995 privind calitatea în construcţii,[<b>Ordonanţă nr.18 din 21 august     2019</b>],uitata,placeholder,placeholder
ORDONANŢĂ nr.19 din 21 august     2019 pentru modificarea şi completarea Legii nr. 207/2015 privind Codul de procedură fiscală,[<b>Ordonanţă nr.19 din 21 august     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.20 din 21 august     2019 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 76/2018 privind aprobarea Programului de investiţii In domeniul culturii, precum şi pentru modificarea şi completarea unor acte normative",[<b>Ordonanţă nr.20 din 21 august     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.21 din 27 august     2019 pentru prorogarea termenului prevăzut la art. 106 din Legea nr. 196/2018 privind înfiinţarea, organizarea şi funcţionarea asociaţiilor de proprietari şi administrarea condominiilor",[<b>Ordonanţă nr.21 din 27 august     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.22 din 27 august     2019 privind stabilirea unor măsuri pentru aplicarea Regulamentului (UE) 2016/589 al Parlamentului European şi al Consiliului din 13 aprilie 2016 privind o reţea europeană de servicii de ocupare a forţei de muncă (EURES), accesul lucrătorilor la servicii de mobilitate şi integrarea mai bună a pieţelor forţei de muncă si de modificare a Regulamentelor (UE) nr. 492/2011 şi (UE) nr. 1.296/2013",[<b>Ordonanţă nr.22 din 27 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.23 din 27 august     2019 pentru modificarea art. 137 alin. (1) din Ordonanţa de urgenţă a Guvernului nr. 111/2011 privind comunicaţiile electronice,[<b>Ordonanţă nr.23 din 27 august     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.24 din 27 august     2019 pentru modificarea şi completarea Ordonanţei Guvernului nr. 83/2001 privind înfiinţarea, organizarea şi funcţionarea serviciilor publice comunitare pentru eliberarea şi evidenta paşapoartelor simple şi serviciilor publice comunitare regim permise de conducere şi înmatriculare a vehiculelor",[<b>Ordonanţă nr.24 din 27 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.25 din 27 august     2019 pentru modificarea şi completarea Legii nr. 185/2017 privind asigurarea calităţii în sistemul de sănătate,[<b>Ordonanţă nr.25 din 27 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.26 din 27 august     2019 pentru modificarea Legii nr. 152/1998 privind înfiinţarea Agenţiei Naţionale pentru Locuinţe şi pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 28/2013 pentru aprobarea Programului naţional de dezvoltare locală,[<b>Ordonanţă nr.26 din 27 august     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.27 din 27 august     2019 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 13/2013 privind serviciile poştale,[<b>Ordonanţă nr.27 din 27 august     2019</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
"ORDONANŢĂ nr.1 din 28 ianuarie   2020 privind modificarea termenului prevăzut la art. X alin. (2) din Ordonanţa de urgenţă a Guvernului nr. 98/2016 pentru prorogarea unor termene, instituirea unor noi termene, privind unele măsuri pentru finalizarea activităţilor cuprinse în contractele încheiate în cadrul Acordului de împrumut dintre România şi Banca Internaţională pentru Reconstrucţie şi Dezvoltare pentru finanţarea Proiectului privind reforma sistemului judiciar semnat la Bucureşti la 27 ianuarie 2006, ratificat prin Legea nr. 205/2006, precum şi pentru modificarea şi completarea unor acte normative",[<b>Ordonanţă nr.1 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.3 din 28 ianuarie   2020 pentru modificarea şi completarea Ordonanţei Guvernului nr. 83/2001 privind înfiinţarea, organizarea şi funcţionarea serviciilor publice comunitare pentru eliberarea şi evidenţa paşapoartelor simple şi serviciilor publice comunitare regim permise de conducere şi înmatriculare a vehiculelor",[<b>Ordonanţă nr.3 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.4 din 28 ianuarie   2020 privind aprobarea cotizaţiei anuale a României la bugetul Centrului European de Excelenţă pentru Combaterea Ameninţărilor Hibride de la Helsinki - European Center of Excellence for Countering Hybrid Threats - Hybrid CoE, precum şi pentru completarea Ordonanţei Guvernului nr. 41/1994 privind autorizarea plăţii cotizaţiilor la organizaţiile internaţionale interguvernamentale la care România este parte",[<b>Ordonanţă nr.4 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.5 din 28 ianuarie   2020 pentru modificarea şi completarea Legii nr. 207/2015 privind Codul de procedură fiscală,[<b>Ordonanţă nr.5 din 28 ianuarie   2020</b>],uitata,placeholder,placeholder
"ORDONANŢĂ nr.6 din 28 ianuarie   2020 pentru modificarea şi completarea Legii nr. 227/2015 privind Codul fiscal, precum şi pentru reglementarea unor măsuri fiscal-bugetare",[<b>Ordonanţă nr.6 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ nr.7 din 28 ianuarie   2020 privind modificarea şi completarea Legii muzeelor şi a colecţiilor publice nr. 311/2003,[<b>Ordonanţă nr.7 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ nr.125 din 31 iulie      2020 de urgentă privind stabilirea unor măsuri în domeniul cercetării-dezvoltării-inovării şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 66/2017 privind stabilirea unor măsuri în domeniul cercetării-dezvoltării-inovării şi producerii de mijloace imunoprofilactice, terapeutice şi antidoturi, în vederea asigurării protecţiei intereselor esenţiale ale siguranţei stării de sănătate a populaţiei		 594. - Hotărâre pentru aprobarea Acordului de garanţie voluntară în conformitate cu articolul 11 din Regulamentul (UE) 2020/672 al Consiliului - SURE - Instrument european de sprijin temporar pentru atenuarea riscurilor de şomaj într-o situaţie de urgenţă ca urmare a epidemiei de COVID-19, între Comisia Europeană şi România, semnat la Bucureşti la 22 iunie 2020’ şi la Bruxelles la 15 iulie 2020 	 Acord de garanţie voluntară în conformitate cu articolul 11 din Regulamentul (UE) 2020/672 al Consiliului - SURE - Instrument european de sprijin temporar pentru atenuarea riscurilor de şomaj într-o situaţie de urgenţă ca urmare a epidemiei de COVID-19",[<b>Ordonanţă nr.125 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.150 din 31 octombrie  2002 privind organizarea şi funcţionarea sistemului de asigurări sociale de sănătate,[<b>Ordonanţă de Urgenţă nr.150 din 31 octombrie  2002</b>],abrogata prin lege,LEGE nr.95 din 14 aprilie    2006 privind reforma în domeniul sănătăţii,<b>Lege nr.95 din 14 aprilie    2006</b>
ORDONANŢĂ DE URGENŢĂ nr.166 din 20 noiembrie  2002 pentru modificarea şi completarea Legii nr. 146/2002 privind regimul juridic al fundaţiilor judeţene pentru tineret şi a municipiului Bucureşti şi al Fundaţiei Naţionale pentru Tineret,[<b>Ordonanţă de Urgenţă nr.166 din 20 noiembrie  2002</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
"ORDONANŢĂ DE URGENŢĂ nr.109 din 13 decembrie  2006 privind aprobarea scoaterii din rezerva de stat, sub formă de împrumut, a unor cantităţi de combustibil pentru Societatea Comercială de Producere a Energiei Electrice şi Termice ""Termoelectrica"" - S.A., filialele sale, complexurile energetice Craiova, Rovinari şi Turceni, Regia Autonomă pentru Activităţi Nucleare - Sucursala ""ROMAG-TERMO"" şi centralele termice şi electrice de termoficare aflate în administrarea consiliilor judeţene şi locale",[<b>Ordonanţă de Urgenţă nr.109 din 13 decembrie  2006</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
"ORDONANŢĂ DE URGENŢĂ nr.48 din 10 septembrie 1997 privind modificarea şi completarea Ordonantei de urgenta a Guvernului nr.43/1997 pentru intocmirea bilantului contabil special şi regularizarea unor credite şi dobanzi clasificate in categoria ""pierdere"" la Banca Agricola -- S.A.",[<b>Ordonanţă de Urgenţă nr.48 din 10 septembrie 1997</b>],abrogata prin lege,"LEGE nr.166 din 17 august     1998 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.43/1997 pentru întocmirea bilanţului contabil special şi regularizarea unor credite şi dobânzi clasificate în categoria ""pierdere"" la Banca Agricolă - S.A., precum şi pentru abrogarea Ordonanţei de urgenţă a Guvernului nr.48/1997 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.43/1997",<b>Lege nr.166 din 17 august     1998</b>
"ORDONANŢĂ DE URGENŢĂ nr.48 din 10 septembrie 1997 privind modificarea şi completarea Ordonantei de urgenta a Guvernului nr.43/1997 pentru intocmirea bilantului contabil special şi regularizarea unor credite şi dobanzi clasificate in categoria ""pierdere"" la Banca Agricola -- S.A.",[<b>Ordonanţă de Urgenţă nr.48 din 10 septembrie 1997</b>],abrogata prin lege,"LEGE nr.166 din 17 august     1998 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.43/1997 pentru întocmirea bilanţului contabil special şi regularizarea unor credite şi dobânzi clasificate în categoria ""pierdere"" la Banca Agricolă - S.A., precum şi pentru abrogarea Ordonanţei de urgenţă a Guvernului nr.48/1997 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.43/1997",<b>Lege nr.166 din 17 august     1998</b>
"ORDONANŢĂ DE URGENŢĂ nr.48 din 10 septembrie 1997 privind modificarea şi completarea Ordonantei de urgenta a Guvernului nr.43/1997 pentru intocmirea bilantului contabil special şi regularizarea unor credite şi dobanzi clasificate in categoria ""pierdere"" la Banca Agricola -- S.A.",[<b>Ordonanţă de Urgenţă nr.48 din 10 septembrie 1997</b>],abrogata prin lege,"LEGE nr.166 din 17 august     1998 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.43/1997 pentru întocmirea bilanţului contabil special şi regularizarea unor credite şi dobânzi clasificate în categoria ""pierdere"" la Banca Agricolă - S.A., precum şi pentru abrogarea Ordonanţei de urgenţă a Guvernului nr.48/1997 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.43/1997",<b>Lege nr.166 din 17 august     1998</b>
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.69 din 13 iunie      2002 pentru modificarea art. 45 lit. a) din Legea asigurărilor sociale de sănătate nr. 145/1997,[<b>Ordonanţă de Urgenţă nr.69 din 13 iunie      2002</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.150 din 31 octombrie  2002 privind organizarea şi funcţionarea sistemului de asigurări sociale de sănătate,<b>Ordonanţă de Urgenţă nr.150 din 31 octombrie  2002</b>
ORDONANŢĂ DE URGENŢĂ nr.69 din 13 iunie      2002 pentru modificarea art. 45 lit. a) din Legea asigurărilor sociale de sănătate nr. 145/1997,[<b>Ordonanţă de Urgenţă nr.69 din 13 iunie      2002</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.150 din 31 octombrie  2002 privind organizarea şi funcţionarea sistemului de asigurări sociale de sănătate,<b>Ordonanţă de Urgenţă nr.150 din 31 octombrie  2002</b>
ORDONANŢĂ DE URGENŢĂ nr.69 din 13 iunie      2002 pentru modificarea art. 45 lit. a) din Legea asigurărilor sociale de sănătate nr. 145/1997,[<b>Ordonanţă de Urgenţă nr.69 din 13 iunie      2002</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.150 din 31 octombrie  2002 privind organizarea şi funcţionarea sistemului de asigurări sociale de sănătate,<b>Ordonanţă de Urgenţă nr.150 din 31 octombrie  2002</b>
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
"ORDONANŢĂ DE URGENŢĂ nr.93 din 14 iulie      2005 privind unele măsuri pentru atragerea de investitori în vederea rezolvării situaţiei specifice de la Societatea Comercială ""Daewoo Automobile România"" - S.A.",[<b>Ordonanţă de Urgenţă nr.93 din 14 iulie      2005</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.93 din 14 iulie      2005 privind unele măsuri pentru atragerea de investitori în vederea rezolvării situaţiei specifice de la Societatea Comercială ""Daewoo Automobile România"" - S.A.",[<b>Ordonanţă de Urgenţă nr.93 din 14 iulie      2005</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.93 din 14 iulie      2005 privind unele măsuri pentru atragerea de investitori în vederea rezolvării situaţiei specifice de la Societatea Comercială ""Daewoo Automobile România"" - S.A.",[<b>Ordonanţă de Urgenţă nr.93 din 14 iulie      2005</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.43 din 14 iunie      2006 privind organizarea şi funcţionarea Curţii de Conturi,[<b>Ordonanţă de Urgenţă nr.43 din 14 iunie      2006</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.43 din 14 iunie      2006 privind organizarea şi funcţionarea Curţii de Conturi,[<b>Ordonanţă de Urgenţă nr.43 din 14 iunie      2006</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.60 din 6 septembrie 2006 pentru modificarea şi completarea Codului de procedură penală, precum şi pentru modificarea altor legi",[<b>Ordonanţă de Urgenţă nr.60 din 6 septembrie 2006</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.60 din 6 septembrie 2006 pentru modificarea şi completarea Codului de procedură penală, precum şi pentru modificarea altor legi",[<b>Ordonanţă de Urgenţă nr.60 din 6 septembrie 2006</b>],placeholder,placeholder,placeholder
